N12	0.00571001	0.0107066	0.0245422	0.053506	0.0996995	0.152078	0.186207	0.181197	0.139438	0.0847158	0.0406657	0.0154644	0.00467825	0.0011318	0.000220305	3.47306e-05	4.46499e-06	4.71402e-07	4.11587e-08	2.99238e-09	1.82375e-10	9.37817e-12	4.09423e-13	1.52654e-14	4.88865e-16	1.35193e-17	3.24508e-19	6.79382e-21	1.2463e-22	2.01207e-24	2.87061e-26	3.63348e-28	4.09547e-30	4.12525e-32	3.72578e-34	3.02684e-36	2.2186e-38	1.47142e-40	8.85428e-43	4.84685e-45	2.41958e-47	1.10453e-49	4.67682e-52	2.79559e-54	
N13	5.28407e-05	0.00032353	0.00227698	0.0126405	0.0500327	0.134035	0.234888	0.263606	0.18754	0.0846814	0.0245748	0.00468662	0.000604151	5.42342e-05	3.48803e-06	1.64917e-07	5.86499e-09	1.60077e-10	3.41301e-12	5.77392e-14	7.85847e-16	8.71144e-18	7.95286e-20	6.03891e-22	3.84864e-24	2.07553e-26	9.54276e-29	3.76639e-31	1.28419e-33	3.80468e-36	9.84792e-39	2.23815e-41	4.48728e-44	7.97121e-47	1.25976e-49	1.77803e-52	2.24925e-55	2.55891e-58	2.62652e-61	2.4396e-64	2.05642e-67	1.57752e-70	1.10933e-73	9.38875e-77	
ADCATR_Bembidion_mexicanum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N14	2.68663e-08	5.98973e-07	1.5346e-05	0.000287278	0.00354427	0.0269183	0.117614	0.274802	0.32243	0.189304	0.0559239	0.00842928	0.000695987	3.40199e-05	1.05157e-06	2.16768e-08	3.11006e-10	3.2157e-12	2.46614e-14	1.43713e-16	6.496e-19	2.3183e-21	6.63395e-24	1.54291e-26	2.95186e-29	4.69557e-32	6.27039e-35	7.09064e-38	6.84355e-41	5.67805e-44	4.07653e-47	2.54785e-50	1.39401e-53	6.71117e-57	2.85654e-60	1.07973e-63	3.6393e-67	1.09806e-70	2.97649e-74	7.27325e-78	1.60724e-81	3.22155e-85	5.87665e-89	1.15182e-92	
ADCATR_Bembidion_sejunctum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_transversale	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_decorum	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N15	6.73288e-16	3.57377e-14	1.941e-12	8.73792e-11	3.20412e-09	9.40326e-08	2.16228e-06	3.79677e-05	0.000493122	0.00455094	0.0283426	0.111404	0.254261	0.31097	0.203603	0.0713638	0.0134036	0.00146169	0.000100582	4.66866e-06	1.53869e-07	3.74666e-09	6.95495e-11	1.00943e-12	1.1695e-14	1.10054e-16	8.53629e-19	5.52683e-21	3.01986e-23	1.40598e-25	5.62535e-28	1.94891e-30	5.8866e-33	1.5597e-35	3.64544e-38	7.55451e-41	1.39458e-43	2.30319e-46	3.41664e-49	4.56939e-52	5.52922e-55	6.08367e-58	6.23057e-61	8.11033e-64	
ADCATR_Bembidion_tibiale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_tetracolum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N16	0.139769	0.160328	0.178398	0.176445	0.147614	0.101818	0.0570781	0.0257769	0.00932591	0.00269438	0.000620804	0.000114094	1.67498e-05	1.96914e-06	1.8599e-07	1.41695e-08	8.74564e-10	4.39403e-11	1.80609e-12	6.10454e-14	1.70556e-15	3.95959e-17	7.67803e-19	1.24993e-20	1.71684e-22	1.9994e-24	1.98361e-26	1.6842e-28	1.22925e-30	7.74552e-33	4.23079e-35	2.01129e-37	8.35349e-40	3.04223e-42	9.74934e-45	2.75858e-47	6.91406e-50	1.53981e-52	3.05624e-55	5.42174e-58	8.62028e-61	1.23203e-63	1.60303e-66	2.6741e-69	
N17	0.165142	0.170981	0.168138	0.153599	0.127327	0.0938627	0.0606022	0.0339109	0.0163363	0.00675003	0.00238828	0.000723519	0.00018786	4.18809e-05	8.03552e-06	1.33053e-06	1.90703e-07	2.37359e-08	2.57401e-09	2.44024e-10	2.0293e-11	1.48529e-12	9.60005e-14	5.49731e-15	2.79788e-16	1.26958e-17	5.15172e-19	1.87491e-20	6.13725e-22	1.81183e-23	4.83682e-25	1.17058e-26	2.57461e-28	5.15833e-30	9.43587e-32	1.57935e-33	2.42389e-35	3.41792e-37	4.43681e-39	5.312e-41	5.87707e-43	6.03101e-45	5.9318e-47	9.25847e-49	
ADCATR_Bembidion_punctulatum	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_articulatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N18	0.1655	0.172999	0.172023	0.157683	0.12937	0.0929194	0.057581	0.0305215	0.0137761	0.00528534	0.00172368	0.000478425	0.000113251	2.29232e-05	3.97951e-06	5.94469e-07	7.66786e-08	8.57055e-09	8.33103e-10	7.06823e-11	5.25291e-12	3.43162e-13	1.97749e-14	1.00857e-15	4.56783e-17	1.84291e-18	6.64405e-20	2.14678e-21	6.23478e-23	1.63206e-24	3.86093e-26	8.27575e-28	1.61122e-29	2.85608e-31	4.62006e-33	6.83502e-35	9.26762e-37	1.15403e-38	1.32232e-40	1.39685e-42	1.36317e-44	1.23461e-46	1.07827e-48	1.47926e-50	
ADCATR_Bembidion_tairuense	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_quadrimaculatum	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N19	0.264885	0.250574	0.205609	0.142549	0.0811846	0.0370935	0.0133672	0.00375889	0.000820237	0.000138662	1.81809e-05	1.85476e-06	1.47894e-07	9.26809e-09	4.59263e-10	1.81124e-11	5.72318e-13	1.4587e-14	3.01909e-16	5.10782e-18	7.10964e-20	8.19288e-22	7.86388e-24	6.32397e-26	4.28488e-28	2.4594e-30	1.202e-32	5.02712e-35	1.80771e-37	5.61432e-40	1.51253e-42	3.54932e-45	7.28338e-48	1.31192e-50	2.08177e-53	2.92015e-56	3.63292e-59	4.02117e-62	3.97195e-65	3.51127e-68	2.78571e-71	1.98894e-74	1.28781e-77	9.93368e-81	
N20	0.250382	0.244659	0.209897	0.150776	0.0870611	0.0392618	0.0135768	0.00356266	0.000706151	0.000105693	1.19803e-05	1.03373e-06	6.83576e-08	3.49133e-09	1.38888e-10	4.34108e-12	1.0755e-13	2.13052e-15	3.40356e-17	4.42117e-19	4.70704e-21	4.13871e-23	3.02715e-25	1.85458e-27	9.57935e-30	4.19753e-32	1.56951e-34	5.03566e-37	1.39363e-39	3.34347e-42	6.98627e-45	1.2771e-47	2.051e-50	2.90541e-53	3.64413e-56	4.06153e-59	4.03626e-62	3.58817e-65	2.8623e-68	2.05487e-71	1.33136e-74	7.80582e-78	4.15907e-81	2.54618e-84	
N21	0.209647	0.222678	0.213739	0.170204	0.106895	0.051562	0.0188396	0.00517931	0.00106929	0.00016605	1.94792e-05	1.73711e-06	1.18675e-07	6.26486e-09	2.5791e-10	8.35803e-12	2.15228e-13	4.44491e-15	7.42829e-17	1.01326e-18	1.13747e-20	1.05914e-22	8.24104e-25	5.39614e-27	2.99321e-29	1.41534e-31	5.73881e-34	2.00646e-36	6.08089e-39	1.60538e-41	3.70928e-44	7.53384e-47	1.35072e-49	2.14606e-52	3.03297e-55	3.82624e-58	4.32323e-61	4.38885e-64	4.01523e-67	3.31992e-70	2.48764e-73	1.69367e-76	1.05316e-79	7.69702e-83	
N22	0.0976808	0.130904	0.176387	0.201704	0.180314	0.121631	0.0610108	0.0226489	0.00622693	0.00127332	0.000194962	2.25411e-05	1.98681e-06	1.34876e-07	7.12636e-09	2.96158e-10	9.78101e-12	2.59294e-13	5.57073e-15	9.78822e-17	1.41879e-18	1.7104e-20	1.72811e-22	1.47391e-24	1.0684e-26	6.62397e-29	3.53357e-31	1.63099e-33	6.54804e-36	2.29796e-38	7.0821e-41	1.92518e-43	4.63512e-46	9.92251e-49	1.89561e-51	3.24303e-54	4.9849e-57	6.90584e-60	8.64797e-63	9.81673e-66	1.01282e-68	9.52264e-72	8.21738e-75	8.62224e-78	
N23	0.048743	0.0795152	0.134149	0.189951	0.208577	0.171349	0.103446	0.0455458	0.0146135	0.00343112	0.000594097	7.66407e-05	7.45334e-06	5.53318e-07	3.17588e-08	1.42713e-09	5.08184e-11	1.45053e-12	3.3549e-14	6.35152e-16	9.9363e-18	1.2958e-19	1.42025e-21	1.31828e-23	1.04359e-25	7.09227e-28	4.16325e-30	2.12298e-32	9.45457e-35	3.69554e-37	1.27374e-39	3.88815e-42	1.05547e-44	2.5578e-47	5.55362e-50	1.08408e-52	1.90862e-55	3.04004e-58	4.3933e-61	5.77619e-64	6.92719e-67	7.59676e-70	7.66423e-73	9.49755e-76	
N24	3.87215e-09	1.92721e-07	8.19896e-06	0.000233194	0.00413393	0.0416368	0.208213	0.421842	0.263926	0.0553691	0.00446152	0.000171725	3.66538e-06	4.79486e-08	4.12448e-10	2.45735e-12	1.0554e-14	3.37274e-17	8.22956e-20	1.56646e-22	2.36861e-25	2.88983e-28	2.88359e-31	2.38143e-34	1.64496e-37	9.59309e-41	4.76336e-44	2.0292e-47	7.46789e-51	2.38931e-54	6.68439e-58	1.64389e-61	3.57138e-65	6.88535e-69	1.18297e-72	1.81837e-76	2.50982e-80	3.12134e-84	3.50892e-88	3.5764e-92	3.3143e-96	2.80015e-100	2.16653e-104	1.82013e-108	
N25	2.18823e-13	5.41378e-11	1.21248e-08	1.66787e-06	0.000128331	0.00492254	0.0794931	0.410771	0.402038	0.0976417	0.00491562	8.77603e-05	7.21339e-07	3.1813e-09	8.3319e-12	1.39327e-14	1.57094e-17	1.24628e-20	7.19891e-24	3.11407e-27	1.0328e-30	2.67928e-34	5.5309e-38	9.22235e-42	1.2585e-45	1.42189e-49	1.34393e-53	1.07252e-57	7.28761e-62	4.24818e-66	2.13921e-70	9.36425e-75	3.58405e-79	1.20578e-83	3.58338e-88	9.44984e-93	2.22076e-97	4.66914e-102	8.81506e-107	1.49956e-111	2.30595e-116	3.21514e-121	4.0763e-126	5.04555e-131	
ADCATR_Bembidion_louisella	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_bellorum	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_chalceum	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_rothfelsi	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N26	1.65959e-08	2.55986e-06	0.000268946	0.0147108	0.303354	0.479217	0.196252	0.00612296	7.12516e-05	4.2499e-07	1.51052e-09	3.50009e-12	5.61646e-15	6.51998e-18	5.66058e-21	3.77314e-24	1.97255e-27	8.23241e-31	2.78418e-34	7.72887e-38	1.78084e-41	3.43933e-45	5.6159e-49	7.81284e-53	9.32497e-57	9.60818e-61	8.59496e-65	6.70943e-69	4.59201e-73	2.76732e-77	1.47424e-81	6.96793e-86	2.93169e-90	1.10142e-94	3.7055e-99	1.11931e-103	3.04321e-108	7.46403e-113	1.65499e-117	3.32387e-122	6.0578e-127	1.00374e-131	1.52303e-136	2.52295e-141	
ADCATR_Bembidion_americanum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_bifossulatum	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N27	0.264806	0.254935	0.211614	0.144309	0.0779512	0.0326663	0.0105285	0.00260832	0.000498876	7.42088e-05	8.66249e-06	8.01269e-07	5.9317e-08	3.54906e-09	1.73267e-10	6.96523e-12	2.32553e-13	6.50144e-15	1.53361e-16	3.07436e-18	5.27284e-20	7.78599e-22	9.95679e-24	1.1088e-25	1.08085e-27	9.26724e-30	7.02083e-32	4.7199e-34	2.82703e-36	1.51433e-38	7.28042e-41	3.15208e-43	1.23289e-45	4.36959e-48	1.4073e-50	4.12983e-53	1.10711e-55	2.71781e-58	6.12378e-61	1.26926e-63	2.42505e-66	4.27983e-69	7.02188e-72	1.48261e-74	
ADCATR_Bembidion_rapidum	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_levigatum	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N28	0.237625	0.232034	0.202093	0.152313	0.0962929	0.0498031	0.0207185	0.00686646	0.00180596	0.000377065	6.26941e-05	8.34305e-06	8.94149e-07	7.77101e-08	5.51662e-09	3.22246e-10	1.56023e-11	6.30628e-13	2.14257e-14	6.1596e-16	1.5079e-17	3.16235e-19	5.71411e-21	8.94418e-23	1.21902e-24	1.45367e-26	1.5237e-28	1.4099e-30	1.15642e-32	8.44039e-35	5.50207e-37	3.21451e-39	1.68873e-41	8.00231e-44	3.43061e-46	1.33429e-48	4.72078e-51	1.52325e-53	4.49335e-56	1.21456e-58	3.01496e-61	6.88992e-64	1.46765e-66	4.20123e-69	
N29	0.0917149	0.177415	0.288972	0.267975	0.132127	0.0356412	0.00557958	0.000539648	3.40888e-05	1.47322e-06	4.52538e-08	1.01959e-09	1.72954e-11	2.25803e-13	2.3119e-15	1.88658e-17	1.24443e-19	6.71817e-22	3.00124e-24	1.12048e-26	3.52708e-29	9.43701e-32	2.16193e-34	4.26921e-37	7.3119e-40	1.09233e-42	1.43088e-45	1.65157e-48	1.68735e-51	1.53237e-54	1.24194e-57	9.01609e-61	5.8835e-64	3.46239e-67	1.84323e-70	8.90253e-74	3.91178e-77	1.56782e-80	5.74587e-84	1.93006e-87	5.9554e-91	1.69191e-94	4.45938e-98	1.38301e-101	
N30	0.0841004	0.213143	0.380459	0.250038	0.0643506	0.00745636	0.00043732	1.4239e-05	2.7697e-07	3.41435e-09	2.79909e-11	1.58786e-13	6.44321e-16	1.92336e-18	4.32587e-21	7.48345e-24	1.01376e-26	1.09247e-29	9.49653e-33	6.74169e-36	3.95211e-39	1.93228e-42	7.95073e-46	2.77582e-49	8.28447e-53	2.12813e-56	4.73502e-60	9.17804e-64	1.55816e-67	2.32844e-71	3.07692e-75	3.61107e-79	3.77896e-83	3.53966e-87	2.97809e-91	2.2581e-95	1.54787e-99	9.62038e-104	5.43658e-108	2.80077e-112	1.31866e-116	5.68743e-121	2.25247e-125	9.08528e-130	
ADCATR_Bembidion_rufotinctum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N31	0.0156543	0.163248	0.663155	0.149741	0.00804131	0.000158309	1.42697e-06	6.77825e-09	1.87222e-11	3.2349e-14	3.69924e-17	2.9279e-20	1.66333e-23	6.98927e-27	2.22777e-30	5.50314e-34	1.07315e-37	1.67869e-41	2.13614e-45	2.23877e-49	1.95379e-53	1.43384e-57	8.92695e-62	4.75277e-66	2.17956e-70	8.66609e-75	3.00555e-79	9.14255e-84	2.45164e-88	5.82277e-93	1.23018e-97	2.32125e-102	3.9266e-107	5.97541e-112	8.20711e-117	1.02049e-121	1.15204e-126	1.18395e-131	1.11046e-136	9.52816e-142	7.49596e-147	5.41851e-152	3.60622e-157	2.35064e-162	
ADCATR_Bembidion_honestum	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_arenobilis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_integrum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
ADCATR_Bembidion_antiquum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
N32	0.263791	0.249953	0.205606	0.14294	0.0816837	0.0375066	0.0136187	0.0038724	0.000858118	0.000148035	1.99129e-05	2.09603e-06	1.73491e-07	1.13579e-08	5.91869e-10	2.47167e-11	8.32885e-13	2.28047e-14	5.10849e-16	9.42589e-18	1.44201e-19	1.84074e-21	1.9727e-23	1.7854e-25	1.37237e-27	9.00766e-30	5.07463e-32	2.46596e-34	1.03848e-36	3.80701e-39	1.22011e-41	3.43245e-44	8.50912e-47	1.8657e-49	3.63081e-52	6.29253e-55	9.7431e-58	1.3519e-60	1.6859e-63	1.89482e-66	1.92454e-69	1.77229e-72	1.50444e-75	1.63415e-78	
N33	0.143906	0.178466	0.206879	0.195932	0.144311	0.0812336	0.0347045	0.0112252	0.00275036	0.000511918	7.27226e-05	7.93354e-06	6.6947e-07	4.40473e-08	2.27869e-09	9.34924e-11	3.06869e-12	8.127e-14	1.7512e-15	3.09511e-17	4.52192e-19	5.50165e-21	5.61377e-23	4.83634e-25	3.54028e-27	2.21526e-29	1.19165e-31	5.54038e-34	2.23768e-36	7.88875e-39	2.43858e-41	6.63811e-44	1.59769e-46	3.41308e-49	6.49511e-52	1.10487e-54	1.68554e-57	2.31324e-60	2.86442e-63	3.2093e-66	3.26212e-69	3.01599e-72	2.55017e-75	2.59134e-78	
